id,sentence,aux_head,aux,level,sub,sup,inf
28996,Kes võivad taotleda õppelaenu?,taotlema,võima,gümn,Kes võivad taotleda õppelaenu ?,0,1
28997,Kuidas ja millal saab taotleda õppelaenu?,taotlema,saama,gümn,Kuidas saab taotleda õppelaenu ?,0,1
29006,"Õppelaenu ei saa võtta õppurid, kes õpivad osalise koormusega või on vabakuulajad.",võtma,saama,gümn,Õppelaenu ei saa võtta õppurid .,0,1
29010,"Õppelaenu ei saa taotleda tagantjärele, s.t möödunud õppeaasta eest.",taotlema,saama,gümn,Õppelaenu ei saa taotleda tagantjärele õppeaasta .,0,1
29024,Kas vanemad peaksid maksma koduste tööde tegemise ja heade hinnete eest?,maksma,pidama,gümn,Kas vanemad peaksid maksma tegemise ?,1,0
29041,Arvelduskonto saab avada Eesti kroonides ja panga poolt noteeritavates välisvaluutades.,avama,saama,gümn,Arvelduskonto saab avada kroonides .,0,1
29043,Uusi kontosid saab edaspidi avada ka Interneti-pangas ja telefonipangas.,avama,saama,gümn,kontosid saab edaspidi avada Interneti-pangas .,0,1
29045,"Kaarti tohib kasutada ainult see isik, kelle nimele kaart on väljastatud.",kasutama,tohtima,gümn,Kaarti tohib kasutada isik .,0,1
29054,Punktide eest võib valida kingitusi alates kinke- kaartidest kuni uhke kodutehnikani.,valima,võima,gümn,Punktide võib valida kingitusi kaartidest kodutehnikani .,0,1
29060,Kas iga inimene võib laenu võtta?,võtma,võima,gümn,Kas inimene võib laenu võtta ?,0,1
29070,Lapse sünni korral saab võtta ka intresside tasumise maksepuhkust kuni üheks aastaks.,võtma,saama,gümn,sünni saab võtta ka maksepuhkust aastaks .,0,1
29079,"Siis sai teha eurodes pangaülekandeid, kuid seitse pangatähte ja kaheksa münti jõudsid kasutusse kolm aastat hiljem.",tegema,saama,gümn,Siis sai teha eurodes pangaülekandeid jõudsid .,0,1
29118,Kas õpilased peavad arveldama sularahas või pangakaardiga?,arveldama,pidama,gümn,Kas õpilased peavad arveldama sularahas ?,1,0
29134,"Need inimesed aga, kes tahavad, võivad valida maailma suurte e-poodide laia kaubavaliku seast.",valima,võima,gümn,inimesed aga võivad valida e-poodide kaubavaliku .,0,1
29146,"Sisseoste võib poes teha tavalisel viisil, aga võib ka esitada Interneti teel tellimuse ja minna valmispandud kaubale ise järele või lasta see endale koju tuua.",tegema,võima,gümn,Sisseoste võib poes teha viisil esitada minna lasta .,0,1
29146,"Sisseoste võib poes teha tavalisel viisil, aga võib ka esitada Interneti teel tellimuse ja minna valmispandud kaubale ise järele või lasta see endale koju tuua.",esitama,võima,gümn,", aga võib ka esitada Interneti tellimuse",0,1
29148,"Teisalt võivad sellega kaasneda ebameeldivused: suured telefoniarved, tooted ei vasta ootusele, raskendatud on kaupade tagastamine, mõnikord ei ole maksmine turvaline.",kaasnema,võima,gümn,Teisalt võivad sellega kaasneda ebameeldivused vasta raskendatud turvaline .,0,1
29151,"Kui ostjat pole teavitatud taganemisõigusest, võib ta lepingust taganeda kolme kuu kestel pärast kauba kättesaamist.",taganema,võima,gümn,teavitatud võib ta lepingust taganeda kuu kättesaamist .,0,1
29152,Selle aja jooksul võib tellimusest loobuda ilma põhjuseta ning saada kasutamata kauba eest makstud raha täies ulatuses tagasi.,loobuma,võima,gümn,aja võib tellimusest loobuda põhjuseta saada .,0,1
29154,Teenuse kohta peab tarbija saama tõest teavet.,saama,pidama,gümn,Teenuse peab tarbija saama teavet .,1,0
29191,"Praktiline on helkurpael, mille saab õmmelda riiete külge (jope alumisele äärele, varrukale, kraele).",õmmeldama,saama,gümn,", mille saab õmmelda riiete",0,1
29194,Millal ja kus peab helkurit kandma?,kandma,pidama,gümn,Millal peab helkurit kandma ?,1,0
29209,Maanteeameti statistika järgi hukkus nelja esimese kuuga purjus juhtide süül kolm ja sai vigastada 134 inimest.,vigastama,saama,gümn,ja sai vigastada inimest,0,1
29219,"Paljud arvavad, et kui on olemas turvapadi, ei pea turvavööd kinni panema.",panema,pidama,gümn,", on ei pea turvavööd kinni panema",1,0
29223,"Osaleda võivad nii korterite, eramute, talude kui ka suvilate omanikud ja üürnikud.",osalema,võima,gümn,Osaleda võivad omanikud .,0,1
29244,Milline peaks olema koduümbrus ja kes peaks vastutama selle heakorra eest?,vastutama,pidama,gümn,ja kes peaks vastutama heakorra,1,0
29252,"Käsklusi saab anda kas lüliti, kaugjuhtimispuldi või mobiiltelefoniga.",andma,saama,gümn,Käsklusi saab anda lüliti .,0,1
29253,Kodust lahkudes võib näiteks ühe nupulevajutusega lülitada välja kõik seadmed peale külmiku.,lülitama,võima,gümn,lahkudes võib näiteks nupulevajutusega lülitada välja seadmed külmiku .,0,1
29260,"Mõisad on eesti kultuuripärand, mille kordategemise eest peaks vastutama riik.",vastutama,pidama,gümn,kordategemise peaks vastutama riik,1,0
29272,"Mõisas saab näha tall-tõllakuuri, aita, viinakööki, härjatalli, pesukööki, õllekööki, valitsejamaja, jääkeldrit ja magasiaita.",nägema,saama,gümn,Mõisas saab näha tall-tõllakuuri .,0,1
29275,"Härrastemaja on avatud nii muuseumina kui ka esindushoonena, mille erinevaid salonge saab kasutada kontsertide ja pidulike vastuvõttude korraldamiseks, tähtpäevade tähistamiseks.",kasutama,saama,gümn,salonge saab kasutada korraldamiseks,0,1
29278,"Saame teada, kes oli moonakas, milliseid töid ja missuguste tööriistadega ta tegi.",teadma,saama,gümn,Saame teada moonakas .,0,1
29279,Võib maitsta leivaahjus küpsetatud leiba ja värsket mett.,maitsma,võima,gümn,Võib maitsta leiba .,0,1
29291,"Hollandlase Breueri hinnangul on Eesti mõisaturismil suur potentsiaal, kuna nii palju mõisaid ja kirikuid kui Eestis võib leida vaid Prantsusmaal või Itaalias.",leidma,võima,gümn,", kuna mõisaid võib leida Prantsusmaal",0,1
29301,Erinevates hoonetes võib tutvuda näitustega.,tutvuma,võima,gümn,hoonetes võib tutvuda näitustega .,0,1
29305,Soovi korral võime näidata mingi piirkonna mõisaid või tutvustada konkreetset stiili.,näitama,võima,gümn,Soovi võime näidata mõisaid tutvustada .,0,1
29311,"Külastajad saavad käia jahil, ratsutada, mängida golfi jms.",käima,saama,gümn,Külastajad saavad käia jahil ratsutada mängida .,0,1
29322,"Kas mõisas saab üritusi korraldada, on see majutuspaik või muuseum?",korraldama,saama,gümn,"Kas mõisas saab üritusi korraldada , majutuspaik ?",0,1
29370,Kes võiks maja osta?,ostma,võima,gümn,Kes võiks maja osta ?,0,1
29378,Tallinnast veidi kaugemal asuvatest piirkondadest võib esile tõsta Kadakaranna elamupiirkonda Jõelähtme vallas Neeme külas.,tõstma,võima,gümn,piirkondadest võib esile tõsta vallas külas .,0,1
29409,"Kodu on inimesele koht, mis kuulub ainult talle, kus ta võib elada nii, nagu talle kõige meelepärasem on, ja näha enda kõrval neid, keda ta kõige enam näha soovib.",elama,võima,gümn,", kus ta võib elada nii meelepärasem näha",0,1
29418,"Võib kultuurselt aega veeta, aktiivselt sportida ja tervislikult toituda.",veetma,võima,gümn,Võib kultuurselt aega veeta sportida toituda .,0,1
29427,Tööd võib leida ka kohalikus metsatöötlusettevõttes ja teenindusasutustes.,leidma,võima,gümn,Tööd võib leida metsatöötlusettevõttes .,0,1
29433,"Palju on ilusaid metsi, kus võib jalutada, marju ja seeni korjata.",jalutama,võima,gümn,", kus võib jalutada korjata",0,1
29435,Mööda põllu- ja metsavahelisi teid võib sõita jalgrattaga väikese järve või jõe äärde puhkama.,sõitma,võima,gümn,põllu- teid võib sõita jalgrattaga puhkama .,0,1
29450,Kas looma võib teisele inimesele kinkida?,kinkima,võima,gümn,Kas looma võib inimesele kinkida ?,0,1
29463,"Muidu võib juhtuda, et mõne aja möödudes saab omanik aru, et loom nõuab palju tööd ja aega, ning tüdineb temast.",juhtuma,võima,gümn,Muidu võib juhtuda saab .,0,1
29464,"Alati peab mõtlema ka sellele, mis on parim loomale.",mõtlema,pidama,gümn,Alati peab mõtlema sellele .,1,0
29465,"Looma peab võtma selle mõttega, et ta veedab koos perega kogu oma elu ja et tema eest tuleb hoolitseda nii hästi, et ta elaks kaua.",võtma,pidama,gümn,Looma peab võtma mõttega .,1,0
29474,"Kindlasti peab võimaldama loomadele vaheldust, lastes nad aeg-ajalt puurist välja.",võimaldama,pidama,gümn,Kindlasti peab võimaldama vaheldust lastes .,1,0
29475,Lemmikloomaomanik peab püüdma võita oma hoolealuse usalduse.,püüdma,pidama,gümn,Lemmikloomaomanik peab püüdma võita .,1,0
29476,"Selleks tuleb kulutada palju aega loomaga tutvumiseks ja tema harjutamiseks endaga, kuid peab andma loomale ka aega rahus olla.",andma,pidama,gümn,", kuid peab andma loomale aega rahus olla",1,0
29517,Magavat koera ei tohi segada!,segama,tohtima,gümn,koera ei tohi segada !,0,1
29520,Suvine päikesepaiste ja kuum ilm võivad põhjustada kutsikal kuumarabanduse.,põhjustama,võima,gümn,päikesepaiste võivad põhjustada kutsikal kuumarabanduse .,0,1
29529,"Kui varem võis lemmikloomaga reisimine probleeme tekitada, siis nüüd pakuvad hotellid spetsiaalseid pakette, et ka teie lemmikul mugav oleks.",tekitama,võima,gümn,"Kui varem võis reisimine probleeme tekitada ,",0,1
29530,"Näiteks pakutakse vipiteenust, mis tähendab, et koertele saab massaaži tellida ja neile antakse selga uhke hommikumantel.",tellima,saama,gümn,", et koertele saab massaaži tellida antakse",0,1
29531,"Odavamates hotellides maksab koeraöö kuni 25 dollarit, mõne koeratoa üür võib ulatuda aga 1000 dollarini.",ulatuma,võima,gümn,", üür võib ulatuda aga dollarini",0,1
29544,Järglasi peavad saama vaid parimatest parimad.,saama,pidama,gümn,Järglasi peavad saama parimad .,1,0
29557,"Kõige enam rõõmustaks varjupaiga tööperet aga soojak või vagunelamu, mille saaks kohandada kassimajaks.",kohandama,saama,gümn,", mille saaks kohandada kassimajaks",0,1
29565,Kust peab tulema raha varjupaiga ülalpidamiseks?,tulema,pidama,gümn,Kust peab tulema raha ülalpidamiseks ?,1,0
29566,"Kuidas peab käituma inimene, et polekski loomi, kes varjupaika vajavad?",käituma,pidama,gümn,Kuidas peab käituma inimene polekski ?,1,0
29577,"Kui ta õmbles, pidin talle raamatust ette lugema.",lugema,pidama,gümn,õmbles pidin talle raamatust ette lugema .,1,0
29617,"Kui Heli sai aastaseks, pidin tööle minema ja tütre viisin lasteaeda.",minema,pidama,gümn,sai pidin tööle minema viisin .,1,0
29646,Mida võiksid teie sõbrad teist rääkida?,rääkima,võima,gümn,Mida võiksid sõbrad teist rääkida ?,0,1
29654,Mis võib suhtlust mõjutada?,mõjutama,võima,gümn,Mis võib suhtlust mõjutada ?,0,1
29655,Kus võiksid noored tänapäeval kohtuda ja omavahel suhelda?,kohtuma,võima,gümn,Kus võiksid noored tänapäeval kohtuda suhelda ?,0,1
29667,"Viga pole teistes lastes, vaid muutuma peab tõrjutud laps.",muutuma,pidama,gümn,", vaid muutuma peab laps",1,0
29669,"Kui see õpilane on aga üksi, häbelik, suhtlemisraskustes, siis ta võibki üksi jääda.",jääma,võima,gümn,"üksi , siis ta võibki üksi jääda .",0,1
29671,"Võib juhtuda, et hakatakse narrima, togima ja see võib minna isegi julma vägivallani.",juhtuma,võima,gümn,Võib juhtuda hakatakse .,0,1
29671,"Võib juhtuda, et hakatakse narrima, togima ja see võib minna isegi julma vägivallani.",minema,võima,gümn,ja see võib minna vägivallani,0,1
29680,Kuidas psühholoog saab tõrjutud õpilast aidata?,aitama,saama,gümn,Kuidas psühholoog saab õpilast aidata ?,0,1
29697,Kuid laps peab ise selle valiku tegema.,tegema,pidama,gümn,Kuid laps peab ise valiku tegema .,1,0
29698,Teismeline peab võrdlema end eakaaslastega.,võrdlema,pidama,gümn,Teismeline peab võrdlema end eakaaslastega .,1,0
29701,"Vanemad ei tohiks öelda, et see poiss või tüdruk ei ole sinu vääriline.",ütlema,tohtima,gümn,Vanemad ei tohiks öelda vääriline .,0,1
29702,Laps peab selle mõistmiseni ise jõudma.,jõudma,pidama,gümn,Laps peab mõistmiseni ise jõudma .,1,0
29708,"Sõber aitab, kui on halvasti läinud, temale saab kõik ära rääkida.",rääkima,saama,gümn,", temale saab kõik ära rääkida",0,1
29709,Sõbrale ei tohi valetada.,valetama,tohtima,gümn,Sõbrale ei tohi valetada .,0,1
29711,"Vanemad peaksid jälgima, kui palju nad oma last juhendavad ja kontrollivad.",jälgima,pidama,gümn,Vanemad peaksid jälgima juhendavad .,1,0
29724,Igaüks peab hakkama kord oma elu elama.,hakkama,pidama,gümn,Igaüks peab hakkama kord elama .,1,0
29727,Kuid illusioon heast pojast võib puruneda üleöö.,purunema,võima,gümn,Kuid pojast võib puruneda üleöö .,0,1
29748,Peaksid huvituma minu tegemistest ja mind ära kuulama.,huvituma,pidama,gümn,Peaksid huvituma tegemistest kuulama .,1,0
29750,Vanemad peaksid lubama igale poole minna ja peaksid andma raha.,lubama,pidama,gümn,Vanemad peaksid lubama minna andma .,1,0
29750,Vanemad peaksid lubama igale poole minna ja peaksid andma raha.,andma,pidama,gümn,ja peaksid andma raha,1,0
29753,"Arvan, et vanemad ei peaks eelistama ühtegi last, vaid jagama hoolitsust ja tähelepanu kõigile.",eelistama,pidama,gümn,", et vanemad ei peaks eelistama last jagama",1,0
29754,"Muidugi pole ma olnud just see kõige parem laps, aga siiski ei tohiks vanemad võõraste ees kogu aeg kiita mu nooremaid vendi ja mind kogu aeg maha teha.",kiitma,tohtima,gümn,", aga siiski ei tohiks võõraste aeg kiita vendi teha",0,1
29762,"Nad peavad toitma, katma, hoidma, hoolitsema.",toitma,pidama,gümn,Nad peavad toitma katma hoidma hoolitsema .,1,0
29777,"Väga sageli, eriti kui pean midagi otsustama.",otsustama,pidama,gümn,", eriti pean midagi otsustama",1,0
29789,"Vanemad ei luba minna õhtul diskole, sest sa jõuaksid koju liiga hilja ja sinuga võib hilisel ajal koduteel midagi halba juhtuda.",juhtuma,võima,gümn,ja sinuga võib ajal koduteel midagi juhtuda,0,1
29803,"On ka inimesi, kelle kaela võib alati mingi kohustuse veeretada.",veeretama,võima,gümn,", kelle võib alati kohustuse veeretada",0,1
29806,Me peame kuulama vanemate sõna.,kuulama,pidama,gümn,Me peame kuulama sõna .,1,0
29809,"Lõpptulemusena teeb inimene ise endast isiksuse ja sellepärast võib end kätte võtta ja hakata käituma nii, et endal oleks parem olla.",võtma,võima,gümn,ja sellepärast võib end kätte võtta,0,1
29821,"Isegi kardetakse käituda ennast kehtestavalt, kuna siis võivad tekkida konfliktid, mis rikuvad suhet.",tekkima,võima,gümn,", kuna siis võivad tekkida konfliktid",0,1
29857,"Kuidas peate õigeks käituda, kui kodus tekib konflikte?",käituma,pidama,gümn,Kuidas peate õigeks käituda tekib ?,0,1
29873,Nad võivad sünnitada igal pool ja viia imiku pärast prügikasti või jätta WCsse maha.,sünnitama,võima,gümn,Nad võivad sünnitada pool viia jätta .,0,1
29893,Kas üksikema peab oskama olla ka isa eest?,oskama,pidama,gümn,Kas üksikema peab oskama olla isa ?,1,0
29895,Kas üksikema peab maalima lapsele isast ideaalpildi?,maalima,pidama,gümn,Kas üksikema peab maalima lapsele ideaalpildi ?,1,0
29899,"Helistan isale, et ta võiks last vaatama tulla.",tulema,võima,gümn,", et ta võiks vaatama tulla",0,1
29900,"Aga kuna isa on väga liikuva eluviisiga, siis ta tavaliselt ei saa tulla.",tulema,saama,gümn,"eluviisiga , siis ta tavaliselt ei saa tulla .",0,1
29913,"Kui näiteks noor neiu abiellub endast hulga vanema mehega ning arvab, et ilu ja noorus annavad õiguse kasutada mehe raha, aega, kõiki hüvesid, ilma et ise peaks midagi rohkem tegema, kui olemas olema.",tegema,pidama,gümn,", ilma ise peaks midagi rohkem tegema olemas",1,0
29920,"Uuringu käigus selgusid põhjused, miks vanematega ei saa kõigist asjadest rääkida.",rääkima,saama,gümn,", miks vanematega ei saa asjadest rääkida",0,1
29947,"Kas emade- ja isadepäeva võiks tähistada ka koolis, näiteks suure kontserdiga?",tähistama,võima,gümn,Kas emade- võiks tähistada koolis ?,0,1
29957,Sellel päeval ei saa ükski südamest tulnud tegemine valesti minna.,minema,saama,gümn,päeval ei saa ükski tegemine valesti minna .,0,1
29964,Poeskäigul saate ühtlasi ära tellida ka peoks vajalikud söögid.,tellima,saama,gümn,Poeskäigul saate ühtlasi ära tellida söögid .,0,1
29978,"Võib pidada maha spordimatši, jalutada kuldses Eestimaa sügises.",pidama,võima,gümn,Võib pidada maha spordimatši jalutada .,0,1
29980,"Võib teha endast koos isaga fotoseeria, mida vaadates on lihtsam sooje isadepäeva emotsioone hiljemgi meenutada.",tegema,võima,gümn,Võib teha endast isaga fotoseeria .,0,1
29986,Aasta isa kandidaadi perekonnas peab kasvama või olema üles kasvanud vähemalt kaks tublit last.,kasvama,pidama,gümn,perekonnas peab kasvama kasvanud .,1,0
29990,"Külastajad saavad osaleda erinevatel temaatilistel võistlustel, mis eeldavad isa ja lapse ühist pingutust.",osalema,saama,gümn,Külastajad saavad osaleda võistlustel .,0,1
30005,"Ootan aega, mil saaksime koos kinos ja teatris käia.",käima,saama,gümn,", mil saaksime koos kinos käia",0,1
30012,Pean sageli laval esinema ja see on sundinud mind palju aega olema kodust eemal.,esinema,pidama,gümn,Pean sageli laval esinema sundinud .,1,0
30019,"Hea isa on selline, kelle üle lapsed uhkust tunnevad ning keda ei pea häbenema.",häbenema,pidama,gümn,ning keda ei pea häbenema,1,0
30022,"Pole asju, millest ma poegadega rääkida ei saaks.",rääkima,saama,gümn,", millest ma poegadega rääkida ei saaks",0,1
30023,Lapsi peab kiitma.,kiitma,pidama,gümn,Lapsi peab kiitma .,1,0
30033,Lastega võib rääkida kõigest.,rääkima,võima,gümn,Lastega võib rääkida kõigest .,0,1
30038,Kas lapsed saavad piisavalt mängida või on nende elu täielikult sisustatud ringides käimise ja õppimisega?,mängima,saama,gümn,Kas lapsed saavad piisavalt mängida sisustatud ?,0,1
30044,Kas lapsed saavad piisavalt mängida?,mängima,saama,gümn,Kas lapsed saavad piisavalt mängida ?,0,1
30051,Kas rikka mehe naine peab tööl käima?,käima,pidama,gümn,Kas naine peab tööl käima ?,1,0
30052,Kas tüdruk peaks kohtamas käies tasuma oma arved ise või peab seda tegema noormees?,käima,pidama,gümn,Kas tüdruk peaks kohtamas käies tasuma ?,0,0
