id,verb,verb_compound,verb_feats,verb_is_aux,verb_deprel,sup_verb,sup_verb_feats,sup_verb_deprel,sentence,sentence_id
39939,saama,,"af,pl,ps,aux,ps3,pres,indic",0,conj,hakkama,"ps,aux,ill,sup",xcomp,"Nagu eespool juba mainisime , bioloogia ja bioloogia filosoofia on raskustes elu mõiste defineerimisega : ikka on midagi puudu ja teisalt midagi üle ( aga mõlemad distsipliinid ___saavad___ selle mõisteta edukalt ka ___hakkama___ ) .",8411390
39953,uskuma,,"af,ps,sg,aux,ps3,impf,indic",0,parataxis,nägema,"ps,ill,mod,sup",ccomp,"Mõned episteemilised nõuded on negatiivsed : näiteks ettevaatamatuse tõttu sooritatud kuritegude ja deliktide suhtes kehtib nõue eirata subjekti tegelikku uskumust või oletust ( "" ehkki süüdistatav ___uskus___ , et kuritegelik tagajärg jääb saabumata , oleks ta pidanud seda ette ___nägema___ "" ) .",8411614
39975,teadma,,"ps,ill,mod,sup",1,parataxis,nägema,"ps,ill,mod,sup",conj,"Vahendlike vajaduste korral on episteemilisi nõudmisi rohkem : vajaduse subjekt peab ___teadma___ kasuliku , vajaduse rahuldamiseks sobiva asja otstarvet ( funktsiooni ) , ___nägema___ ette selle kasutamise efekti ( vt kolmas tähelepanek ) , samuti peab ta asja ära tundma , oskama seda otstarbekalt ja efektiivselt kasutada ; lisaks , subjekt peab nägema ette võimalust parandada oma heaoluseisundit ning oskama püstitada eesmärke , jmt .",8412056
39976,teadma,,"ps,ill,mod,sup",1,parataxis,tundma,"ps,ill,sup,main",conj,"Vahendlike vajaduste korral on episteemilisi nõudmisi rohkem : vajaduse subjekt peab ___teadma___ kasuliku , vajaduse rahuldamiseks sobiva asja otstarvet ( funktsiooni ) , nägema ette selle kasutamise efekti ( vt kolmas tähelepanek ) , samuti peab ta asja ära ___tundma___ , oskama seda otstarbekalt ja efektiivselt kasutada ; lisaks , subjekt peab nägema ette võimalust parandada oma heaoluseisundit ning oskama püstitada eesmärke , jmt .",8412056
39977,teadma,,"ps,ill,mod,sup",1,parataxis,oskama,"ps,ill,sup,main",conj,"Vahendlike vajaduste korral on episteemilisi nõudmisi rohkem : vajaduse subjekt peab ___teadma___ kasuliku , vajaduse rahuldamiseks sobiva asja otstarvet ( funktsiooni ) , nägema ette selle kasutamise efekti ( vt kolmas tähelepanek ) , samuti peab ta asja ära tundma , ___oskama___ seda otstarbekalt ja efektiivselt kasutada ; lisaks , subjekt peab nägema ette võimalust parandada oma heaoluseisundit ning oskama püstitada eesmärke , jmt .",8412056
39978,teadma,,"ps,ill,mod,sup",1,parataxis,nägema,"ps,ill,mod,sup",conj,"Vahendlike vajaduste korral on episteemilisi nõudmisi rohkem : vajaduse subjekt peab ___teadma___ kasuliku , vajaduse rahuldamiseks sobiva asja otstarvet ( funktsiooni ) , nägema ette selle kasutamise efekti ( vt kolmas tähelepanek ) , samuti peab ta asja ära tundma , oskama seda otstarbekalt ja efektiivselt kasutada ; lisaks , subjekt peab ___nägema___ ette võimalust parandada oma heaoluseisundit ning oskama püstitada eesmärke , jmt .",8412056
39980,teadma,,"af,ps,sg,ps3,main,pres,indic",0,conj,tegema,"ps,ill,sup,main",ccomp,"( 7 - 2 ) s teab , et q on talle hea , ja teab , et q-ks on vajalik p , ja ___teab___ , et saavutamaks p , peab ___tegema___ r ; lisaks - s peab ära tundma p ja oskama teha r "" Inimene teab , et muusika on talle hea , ta teab , et muusikat saab kuulata plaadimängijaga ja selleks tuleb panna selles plaat mängima ning ta tunneb plaadimängija ära ja oskab seda kasutada .",8412057
39995,taotlema,,"ps,aux,ill,sup",0,xcomp,kasutama,"ps,ill,mod,sup",conj,"Vajaduse fenomeniks on eriline sund subjekti suhtes : vajadus muudab subjekti hoiakuid selliselt , et kallutab teda ___taotlema___ teatud eesmärke ja ___kasutama___ selleks sobivaid vahendeid .",8412327
40004,saama,,"ps,neg,main,pres,indic",1,root,tulema,"ps,aux,ill,sup",advcl,"160 Paraku õigusjuhtumite lahendamisel ei ___saa___ selliseid veidraid faktilauseid , kui need mingil veidral põhjusel peaksid ette ___tulema___ , tähelepanuta jätta .",8412469
40008,teadma,,"ps,sg,aux,neg,ps2,pres,imper",1,advcl,nägema,"ps,ill,sup,main",conj,"( 3 ) Isik paneb teo toime hooletusest , kui ta ei ___tea___ süüteokoosseisule vastava asjaolu esinemist , kuid oleks seda tähelepaneliku ja kohusetundliku suhtumise korral pidanud ette ___nägema___ .",8412549
40014,uskuma,,"ps,ill,sup,main",1,advcl,teadma,"ps,ill,mod,sup",conj,"Ent kui uskumused peavad olema õigustatud ning uskumuse ( b ) sisuks on eksistentsiväide , siis miks mitte karmistada nõuet , nii et inimesed peavad mitte üksnes ___uskuma___ instituudi eksisteerimist , vaid nad peavad ___teadma___ , et see eksisteerib .",8412588
40020,saama,,"aux,inf",1,root,hakkama,"ps,aux,ill,sup",xcomp,"Ent kuna grupi suurim jõud on grupp ise , siis võib see ___saada___ oma siseprobleemidega ise ka ___hakkama___ .",8412762
40032,soovima,,"ps,ill,mod,sup",1,acl:relcl,käituma,"ps,aux,ill,sup",conj,"Mertoni järgi kultuuri normatiivne mõju seisneb ettekirjutustes ühiskonna liikmetele , mida nad võiksid või peaksid ___soovima___ ja kuidas nad peaksid ___käituma___ , sotsiaalse struktuuri normatiivne konstitutsioon aga määrab , kuidas on jagatud nende vahel võim , staatus ja rikkus .",8413035
40038,teadma,,"ps,ill,mod,sup",1,acl:relcl,teadma,"ps,ill,sup,main",conj,"Küsigem , mis on see minimaalne idee ja minimaalsed faktid , mida inimene peab teadma kinkimiseks , mida peab ___teadma___ laenamiseks ja mida peab ___teadma___ vahetamiseks , nii et pooled oleksid rahul asjade ja suhetega ega vaidlustaks toimunut ?",8413177
40041,nägema,,"ps,aux,ill,sup",1,conj,pingutama,"ps,ill,mod,sup",advcl,"Kinkimine on mõneti sama automaatne tegevus nagu autojuhi käitumine valgusfoori punase tule puhul : nagu ta ei pea õppinuna ___pingutama___ valgusfoori punase tule vaatamise ja selle tähenduse tõlgendamisega , ei pea me ___nägema___ vaeva mõtetega , et kinkides loovutame oma asjaõigused kingi saajale .",8413181
40049,tarvitsema,,"ps,sg,aux,neg,ps2,pres,imper",1,advcl,sisalduma,"ps,ill,sup,main",conj,"Minimaalsetes episteemilistes nõuetes käituvatele subjektidele toimub muutusi : d ) teada peab olema asja äraandmise pöördumatus - kui see ei ___tarvitse___ enam tuleneda asjade omadustest , nagu ärakasutamiseks andmise juures , vaid pöördumatus peab ___sisalduma___ lubaduse sisus : subjektid lubavad ilmselt ja selgelt vahetatud asju mitte tagasi nõudma ( kui nad vahetavadki asjad tagasi , siis on see uus tehing ) .",8413255
40050,lubama,,"af,pl,ps,ps3,main,pres,indic",0,parataxis,nõudma,"ps,ill,mod,sup",xcomp,"Minimaalsetes episteemilistes nõuetes käituvatele subjektidele toimub muutusi : d ) teada peab olema asja äraandmise pöördumatus - kui see ei tarvitse enam tuleneda asjade omadustest , nagu ärakasutamiseks andmise juures , vaid pöördumatus peab sisalduma lubaduse sisus : subjektid ___lubavad___ ilmselt ja selgelt vahetatud asju mitte tagasi ___nõudma___ ( kui nad vahetavadki asjad tagasi , siis on see uus tehing ) .",8413255
40051,saama,,"af,pl,ps,mod,ps3,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Samas asjaosalised ise ___saavad___ sageli ___hakkama___ ilma igasuguste formuleeringuteta : nad lihtsalt mäletavad , mida nad tegid .",8413321
40052,saama,,"aux,inf",1,conj,hakkama,"ps,aux,ill,sup",xcomp,"Kollektiivne skeem ei ole aga põhimõtteliselt ühe inimese poolt realiseeritav ; mingi mõeldav subjekt , näiteks intelligentne masin võiks sellega ka ___hakkama___ ___saada___ , seega on antud jaotuse aluseks indviduaalsed ja kollektiivsed inimvõimed .",8413328
40122,saama,,"af,ps,sg,ps3,main,pres,indic",0,root,seadma,"ps,ill,mod,sup",conj,Õiguse funktsionaalsust ___saab___ ja peab ___seadma___ sõltuvusse õigluse ja inimlikkuse nõuetest .,8414636
40132,oskama,,"af,ps,sg,ps3,main,pres,indic",0,conj,võtma,"ps,ill,mod,sup",parataxis,"2 ) Sõnastatud suulises vormis : kogukonnas üldsust või avalikkust moodustav inimeste hulk teab ja vajadusel ___oskab___ sõnastada lauset "" kirikusse sisendes peab ___võtma___ mütsi peast "" , ja nendele , kes seda lauset ei tea või mäleta , reeglina see lause juhisena ka öeldakse .",8414827
40140,saama,,"af,mod,impf,imps,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Arhailistel ja hilisematelgi ajastutel ___saadi___ sellega ___hakkama___ : väidetavalt Rooma arhailisel ajastul pontifiitsid säilitasid mälus sõnastatud formulare ; Rooma Impeeriumi konstitutsioon oli suures osas kahtlemata formuleeritud , kuid see ei saanud kunagi lõpuni kirjutatud õiguseks .",8415176
40162,saama,,"af,pl,ps,mod,ps1,pres,indic",0,conj,tegema,"ps,aux,ill,sup",xcomp,"Vaadakem näitlikku "" õigusalgoritmi "" sammude rida : kui Fy on normatiivne funktsioon ( ainult kaks esimest on traditsioonilised deontilised funktsioonid , kuid nende objekt on määratud , interpreteeritud ) , qn on hüpoteetiline , sh universlaane tingimus , pn nomoteetiline ( ' juriidiline ' ) tagajärg , z üldiselt määratud ( universaalne ) subjekt , zC täiendsubjekt ( "" kõik teised subjektid "" ) ning s on ametisubjekt , siis ___saame___ : Fkohustus = [ kui q 1 , siis ] z peab ( on kästud ) ___tegema___ p 1 Fkeeld = [ kui q 2 , siis ] z ei tohi ( on keelatud ) teha p 2 Fõigus ( tus ) = [ kui q 3 , siis ] z tohib p 3 ja zC ei tohi takistada p 3 Fvõimuvolitus = kui z ( ¬ q 1Vq 2 ) , siis s peab ja on õigustatud p 4 ( riive ) suhtes z Fluba [ vabadus ] = kui px ei ole keelatud ega kästud , siis z tohib ( võib valida ) px V ¬ px Jne .",8415758
40224,nägema,,"ps,ill,sup,main",0,parataxis,kuulma,"ps,ill,mod,sup",conj,"Kõigepealt peab vaataja lavategevust füüsiliselt tajuma : ___nägema___ , ___kuulma___ , haistma ( ? ) .",8417424
40225,nägema,,"ps,ill,sup,main",0,parataxis,haistma,"ps,aux,ill,sup",conj,"Kõigepealt peab vaataja lavategevust füüsiliselt tajuma : ___nägema___ , kuulma , ___haistma___ ( ? ) .",8417424
40247,mõistma,,"mod,neg,impf,imps,indic",1,root,kandma,"ps,aux,ill,sup",xcomp,"Teisalt järelejäänud tegelased on tihti ___mõistetud___ ___kandma___ suurt tähendust , mõnikord tervet iseseisvat liini ( näiteks Daam kodanliku seltskonna ja võrgutaja tähistajana ) , kuid nende funktsioon lavastuses jääb draamateksti mittetundvale vaatajale nii mõnigi kord ähmaseks .",8417919
40249,saama,,"ps,mod,neg,impf,indic",1,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"T. Karro nägi A. Lutsepa selles rollis senisest stereotüübist lahtimurdmist , millega teised "" Kokkusaamises "" ___hakkama___ ei ___saanud___ .",8418056
40271,ihkama,,"af,ps,sg,ps3,main,pres,indic",0,parataxis,õnnestuma,"ps,aux,ill,sup",conj,"Päris tavaline publik lavakunstikateedri lavastusi ehk vaatamas ei käi , vaid tegemist on spetsiifilise "" oma "" publikuga , kelle suhtumine nendesse etendustesse on enamasti heatahtlik ja kaasaelav ; "" vaataja ___ihkab___ , et noortel asi õnnestuks , see peab ___õnnestuma___ ! """,8418385
40291,saama,,"af,ps,sg,aux,ps3,impf,indic",0,advcl,hakkama,"ps,aux,ill,sup",xcomp,"J. Rähesoo taunis M. Kõivu ümber tekkinud ülemäärast härdust , mis halvab kultuuris dialoogi , ja tekkivat Kõivu-kaanonit : "" Mulle näib , et Mikk Mikiveri lavastus "" Stseene saja-aastasest sõjast "" võttis tolle kasvanud pimeduse ja fragmentaarsuse väljakutse vastu , ükskõik kui hästi ta sellega siis ___hakkama___ ___sai___ .",8419111
40394,saama,,"ps,aux,ill,sup",0,xcomp,hakkama,"ps,ill,mod,sup",xcomp,"Kui Eesti sõdur juhtub Norras ___hakkama___ ___saama___ kriminaal- või distsiplinaarüleastumisega , vastutavad selle eest Eesti sõjaväevõimud ning karistus määratakse Eesti seaduste järgi .",8424819
40414,julgema,,"ps,sg,mod,neg,ps2,pres,imper",1,acl,ootama,"ps,ill,mod,sup",conj,"August Eelmäega on mul selline suhe , et mitte kunagi ei ___julge___ talle esimesena sina öelda , peab ___ootama___ , millal tema sind esimesena kõnetab ja sinatamine enam-vähem kindel on .",8436551
40460,saama,,"inf,mod",0,xcomp,käima,"ps,ill,sup,main",xcomp,"Homme loodetakse ka rongiliiklus ___käima___ ___saada___ , kuigi hilinemisi tuleb ette veel kindlasti mitu päeva .",8437253
40461,püüdma,,"af,ps,sg,mod,ps3,pres,indic",0,conj,ühinema,"ps,ill,mod,sup",xcomp,"Venemaa president Boriss Jeltsin kinnitas laupäevasel pressikonverentsil , et ametliku visiidi ajal Pekingisse informeerib ta Hiina liidreid Moskva tuumatippkohtumisel arutatust ning ___püüab___ neid agiteerida ___ühinema___ tuumakatsetuste täieliku keelustamise lepinguga .",8437261
40605,mõtlema,,"ps,ill,sup,main",0,conj,armastama,"ps,ill,sup,main",conj,"Näiteks mainib Popov I. Kuratovi andmetele toetudes , et sürjani keeles pole selliseid tsiviliseeritud ühiskondadele omaseid mõisteid nagu tsaar , vürst , härra , alam , ori , armulikkus , seadus , kohus , au , kord , vabadus , tänu , ___mõtlema___ , ___armastama___ ( Popov 1874 : 14 - 15 ) .",8491327
40632,suutma,,"ps,mod,neg,impf,indic",1,csubj:cop,ostma,"ps,ill,sup,main",conj,"Samas on selge , et Komimaa talupoegade valdav enamik ei ___suutnud___ end ise põhitoiduseks oleva viljaga varustada ning pidid seda juurde ___ostma___ .",8492111
40642,saama,,"af,impf,imps,main,indic",0,acl,hakkama,"ps,ill,sup,main",xcomp,"Enamik neist olid kohalikele talupoegadele kuuluvad väikeettevõtted , kus ___hakkama___ ___saadi___ oma pere tööjõuga , ent izmalaste seast olid esile kerkinud ka ettevõtjad , kes varustasid tootjaid toorainega ja ostsid kokku toodangu .",8492266
40656,saama,,"ps,aux,past,partic",1,conj,hakkama,"ps,ill,sup,main",xcomp,"Komide poolt kõneldavad murded olid kahtlemata diskrimineeritud , sest neist polnud suurt abi ei kohaliku administratsiooni ega kohtutega suhtlemisel , ei ___saanud___ nendega hästi ___hakkama___ ka kirikus ja koolis .",8492653
40666,saama,,"aux,inf",0,csubj:cop,hakkama,"ps,ill,sup,main",xcomp,"Pole ka ime , kool oli venekeelne ning vene lastel oli seal tunduvalt lihtsam ___hakkama___ ___saada___ kui komi lastel .",8493040
40670,suutma,,"ps,aux,neg,impf,indic",1,root,otsima,"ps,ill,mod,sup",conj,"Samas ei ___suutnud___ kohalik põllumajandus , erinevalt näiteks Tšuvaššiast või Udmurtiast , elanikkonda ära toita ning suurem osa majapidamisi pidid ___otsima___ lisateenistust ( ulgutööd , metsatöö , käsitöö , küttimine ) , et ots otsaga kokku tulla .",8493153
40681,mõtlema,,"ps,ill,sup,main",0,xcomp,rääkima,"ps,aux,ill,sup",conj,"Hakati ___mõtlema___ ja ___rääkima___ komidest kui tervikust , mis erineb teatavate tunnuste ( keel , kultuur ) poolest teistest samalaadsetest tervikutest .",8493233
40709,mõtlema,,"imps,main,past,partic",0,acl:relcl,asendama,"ps,ill,sup,main",xcomp,"Lisaks ärritasid Savvaitovit Lõtkini poolt välja pakutud neologismid , eriti need , mis ___mõeldud___ ___asendama___ seni komikeelsetes tekstides õigeusu keskseid mõisteid tähistanud kirikuslaavikeelseid termineid .",8493830
40727,suutma,,"ps,aux,ill,sup",1,root,seisma,"ps,aux,ill,sup",conj,"Rahvuse arhitektid peavad ___suutma___ oma rahvast kõrvalt vaadata , peavad ___seisma___ rahvusest väljas , ka siis kui nad kodumaal elavad .",8494129
40753,mõtlema,,"mod,neg,impf,imps,indic",1,csubj:cop,asendama,"ps,aux,ill,sup",xcomp,"Võimalik , et see oli ___mõeldud___ ___asendama___ A. I. Popovi käsikirjalist õpikut ja P. I. Savvaitovi komi grammatikat Vologda vaimulikus seminaris ( Tiraspolski 1999 : 115 - 116 ) .",8494546
40755,oskama,,"af,ps,sg,ps2,main,pres,imper",1,ccomp,otsima,"ps,aux,ill,sup",conj,"Ta nendib , et ajaloolased ei ___oska___ soomeugrilaste päritolu kohta suurt midagi öelda ning seetõttu peab vastuseid ___otsima___ keeleteadusest .",8494569
40766,saama,,"aux,inf",0,conj,hakkama,"ps,ill,sup,main",xcomp,"Vene keele oskajaid hinnati komide seas kõrgelt , neid kutsuti kõla-mort ( keelega inimene ) , neile oli kogu maailm valla , nad võisid lugeda raamatuid , uurida seadusi , ___saada___ ___hakkama___ kohtus .",8494892
40785,saama,,"ps,main,past,partic",1,conj,hakkama,"ps,ill,sup,main",xcomp,"Komid moodustasid oma tohutu asuala rahvastiku absoluutse enamuse , ent oma emakeelega ei ___saanud___ nad ___hakkama___ ei võimuorganeis ega kohtus , ei kirikus ega koolis .",8495171
40811,saama,,"af,pl,ps,mod,ps3,pres,indic",0,conj,hakkama,"ps,ill,mod,sup",xcomp,""" Muulastele "" tuleb õigeusku neile arusaadavalt , vajadusel lihtsustatult , seletada ning kõige paremini ___saavad___ sellega ___hakkama___ kindlasti nende endi seast pärinevad misjonärid .",8495548
40813,otsustama,,"af,ps,sg,mod,ps3,impf,indic",0,root,jääma,"ps,aux,ill,sup",ccomp,"( Voskressenski 1913 : XII-XVI ; Dowler 1995 : 524 - 525 ) 1867. aasta veebruaris ___otsustas___ haridusministeeriumi hariduskomitee , et õppekeeleks riigikoolides peab ___jääma___ vene keel .",8495566
40814,mõtlema,,"mod,neg,impf,imps,indic",1,root,püsima,"ps,ill,sup,main",xcomp,"Need polnudki ju ___mõeldud___ ___püsima___ , tegemist oli ajutise abinõuga "" muulaste "" venestamiseks .",8495593
40850,jõudma,,"ps,ill,sup,main",1,root,asenduma,"ps,ill,sup,main",conj,Rooma-prantsuse kultuuri domineerimine Euroopas pidi peagi lõpule ___jõudma___ ning ___asenduma___ germaani kultuuri domineerimisega .,8496014
40864,saama,,"inf,main",0,csubj:cop,minema,"ps,ill,sup,main",ccomp,"on konteksti teadmata võimatu teada ___saada___ , kes , kuhu , millal ja mida tooma peab ___minema___ .",8496709
40902,teadma,,"aux,inf",1,root,aitama,"ps,aux,ill,sup",ccomp,"On ju ___teada___ , et igasugune õpetus peaks ___aitama___ lapsel säilitada eneseusku oma võimetesse .",8498234
40946,otsustama,,"aux,inf",1,conj,lähtuma,"ps,ill,mod,sup",conj,"Nimetatud juhul peab riik kui kehtiva regulatsiooni kohaselt ainus isik , kes teostab seadusandlikku võimu ning saab ___otsustada___ avalik-õigusliku juriidilise isiku asutamise eraldi seadusega , ___lähtuma___ juriidilise isiku liigi valikul viimase asutamisel eelkõige asjaolust , kui suur on üldsuse ( riigi elanikkonna ) huvi nimetatud juriidilise isiku või tema poolt hallatava organisatsiooni poolt teostatavate ülesannete vastu , samuti kas nimetatud ülesanded seonduvad põhiseaduse või seadustega riigile pandud ülesannete täitmisega .",8499716
40962,saama,,"ps,mod,neg,impf,indic",1,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Ta märgib , et seadusandja on seltsingu loomisega ___saanud___ ___hakkama___ moodustisega , mis on võimeline iseseisvuma .",8500304
40964,mõtlema,,"mod,imps,past,partic",1,root,täitma,"ps,aux,ill,sup",xcomp,"Isikute ühisus , eelkõige seltsing on ___mõeldud___ ___täitma___ seda lünka ühinguõiguses , mida juriidilise isiku instituut ei võimalda katta , eelkõige võimaldada ühist tegutsemist ilma rangeid vormi- ja sisunõudeid järgimata .",8500337
41005,teadma,,"af,ps,sg,mod,ps3,impf,indic",0,advcl,teadma,"ps,aux,ill,sup",conj,"Eeltoodu ei kehti juhul , kui tehingu teine pool ___teadis___ või pidi ___teadma___ tegelikust õiguslikust olukorrast 650.",8501185
41013,teadma,,"af,ps,sg,ps3,impf,main,indic",0,acl:relcl,teadma,"ps,ill,mod,sup",conj,"TsÜS § 127 lg 4 kohaselt loetakse volitus piiratuks või lõppenuks isiku suhtes , kes tehingu tegemisel esindaja volituse lõppemisest või piiramisest ___teadis___ või pidi ___teadma___ .",8501527
41015,teadma,,"af,ps,sg,ps3,impf,main,indic",0,advcl,teadma,"ps,ill,mod,sup",conj,"TsÜS § 131 lg 1 kohaselt võib esindatav tühistada esindaja poolt tehtud tehingu , mille tegemisel esindaja rikkus esindamise aluseks olevast õigussuhtest tulenevaid kohustusi ja tegi tehingu , mis oli vastuolus esindatav huvidega , kui teine pool kohustuse rikkumisest ___teadis___ või pidi ___teadma___ .",8501542
41047,teadma,,"af,ps,sg,mod,ps3,pres,indic",0,conj,teadma,"ps,ill,sup,main",conj,"Eesti positiivse õiguse kohaselt on problemaatiline kahju kannatanu poolt organi liikme vastu nõude esitamine juhul , kui kahju tekkimine ei ole seotud mitte organi liikme vahetu käitumisega , vaid kui organi liige ___teab___ või peab ___teadma___ kahju tekkimisest , kuid ei rakenda abinõusid selle vältimiseks .",8502065
41055,üritama,,"ps,aux,ill,sup",1,conj,esitama,"ps,ill,mod,sup",conj,"Lähtudes mõistlikkuse ning õigusökonoomia põhimõttest ei saa pidada aktsepteeritavaks lähenemist , mille kohaselt peaks juriidilise isiku võlausaldaja , kellele on teavet juriidilise isiku juhatuse liikme poolt kohustuse rikkumise kohta juriidilise isiku ees , esmalt ___üritama___ kohtu kaudu sundtäitmist juriidilise isiku vara suhtes ning selle ebaõnnestumisel ___esitama___ eraldi menetluses nõude kohustust rikkunud juriidilise isiku juhatuse liikme suhtes .",8502136
